rno,level,lose,name,point,profileIconId,tier,win,summonerName
1463,130,277,NULL,235,7,MASTER,321,로켓슝슝바주카포
1464,182,151,NULL,235,3797,MASTER,201,hanayu
1465,179,1104,NULL,234,4777,MASTER,1164,나서폿잘한다
1466,148,708,NULL,234,4787,MASTER,802,요붕도1
1467,418,491,NULL,234,1387,MASTER,516,배고파서슬퍼
1468,106,377,NULL,234,4490,MASTER,390,Threshfans
1469,61,128,NULL,234,6,MASTER,216,무조건탑동선
1470,135,426,NULL,233,4653,MASTER,532,남범식
1471,140,636,NULL,232,4652,MASTER,668,stillindream
1472,99,447,NULL,232,4654,MASTER,554,TheDo1u1u
1473,194,285,NULL,232,4832,MASTER,394,명량핫도그대첩
1474,112,284,NULL,232,4576,MASTER,309,MaskOO
1475,61,113,NULL,232,4690,MASTER,207,초록매실먹으러감
1476,251,913,NULL,231,4637,MASTER,942,원딜민혁구독
1477,180,622,NULL,231,3839,MASTER,648,LacteaRx
1478,105,494,NULL,231,4817,MASTER,554,베일에싸인사람
1479,285,474,NULL,231,0,MASTER,500,Cyaaa
1480,206,431,NULL,231,4070,MASTER,460,리하이리하이
1481,202,401,NULL,231,4780,MASTER,434,저마음여려요
1482,287,334,NULL,231,4561,MASTER,361,Cream1
1483,84,269,NULL,231,4665,MASTER,342,lyrazz
1484,68,241,NULL,231,20,MASTER,326,MiaoNiuYo0u0
1485,238,275,NULL,230,3870,MASTER,339,누가죽여쓰
1486,267,268,NULL,230,4783,MASTER,292,bjnh
1487,132,240,NULL,230,4647,MASTER,291,귀여운미드아이번
1488,165,982,NULL,229,4635,MASTER,1019,MissJennie
1489,330,901,NULL,229,4658,MASTER,917,Mikasa2
1490,121,541,NULL,229,4535,MASTER,613,스물스물
1491,498,739,NULL,228,4784,MASTER,750,마이티비어
1492,115,567,NULL,228,6,MASTER,654,크캣99
1493,466,607,NULL,228,21,MASTER,642,Lasfera
1494,343,580,NULL,228,4561,MASTER,596,십센찌서포터
1495,141,518,NULL,228,3378,MASTER,556,Bot17
1496,97,457,NULL,228,4568,MASTER,528,MeeA
1497,203,422,NULL,228,4027,MASTER,431,룰루보다잘웃음
1498,164,343,NULL,227,3150,MASTER,360,아프면살기힘들다
1499,215,208,NULL,227,3860,MASTER,240,너보단내가낳아
1500,119,677,NULL,226,7,MASTER,756,KoETT
1501,421,973,NULL,225,1160,MASTER,998,IolPlayer
1502,351,465,NULL,225,4021,MASTER,433,Clever7
1503,535,1505,NULL,224,4474,MASTER,1563,KenganAshura
1504,349,467,NULL,224,4498,MASTER,493,Entishappy
1505,103,203,NULL,224,4832,MASTER,233,내현킹
1506,305,1325,NULL,223,3521,MASTER,1341,dhlq
1507,298,986,NULL,223,4645,MASTER,973,jingjicang
1508,215,812,NULL,223,7,MASTER,825,HUYATVSugarmon
1509,216,695,NULL,223,4419,MASTER,701,바드본좌
1510,317,426,NULL,223,4568,MASTER,445,플라타너스나무
1511,61,163,NULL,223,4654,MASTER,248,cayon
1512,73,60,NULL,223,6,MASTER,101,Maozzang
1513,40,46,NULL,223,18,MASTER,74,omgqx1328035572a
1514,169,1098,NULL,222,4855,MASTER,1187,Denstarkaste
1515,479,675,NULL,222,4022,MASTER,707,R0kiRoKi
1516,138,699,NULL,222,3592,MASTER,705,ikusikus
1517,69,168,NULL,222,4631,MASTER,247,눈토끼택
1518,142,95,NULL,222,4463,MASTER,147,너무보고싶어요
1519,192,722,NULL,221,4764,MASTER,767,buyaozifu
1520,139,622,NULL,221,4532,MASTER,714,준영아보여줄게
1521,490,361,NULL,221,4815,MASTER,446,우린영원히살거야
1522,95,354,NULL,221,4657,MASTER,437,KeyNG
1523,151,315,NULL,221,7,MASTER,324,올라프고수
1524,256,1867,NULL,220,4712,MASTER,1931,Gaojianguo
1525,198,440,NULL,220,4690,MASTER,457,Den1s
1526,132,348,NULL,220,4568,MASTER,446,wurendao
1527,90,284,NULL,220,20,MASTER,327,77GameHai
1528,411,187,NULL,220,4764,MASTER,211,Mltsuha
1529,261,1181,NULL,219,7,MASTER,1208,SBJGcantwin
1530,106,498,NULL,219,4096,MASTER,580,SadGuy
1531,285,112,NULL,219,3353,MASTER,179,나는광대다
1532,135,145,NULL,219,4379,MASTER,169,RoetemOvO
1533,228,1422,NULL,218,4835,MASTER,1501,오만오만오만오만
1534,345,1411,NULL,218,3018,MASTER,1397,ch1rry
1535,230,1256,NULL,218,3460,MASTER,1259,애기공룡주상
1536,313,970,NULL,218,933,MASTER,972,간장개장1
1537,349,453,NULL,218,4832,MASTER,480,luckywhaleshark
1538,46,58,NULL,218,4759,MASTER,129,K2K2T2K2
1539,396,1133,NULL,217,4655,MASTER,1139,눈아픈사람
1540,95,365,NULL,217,4816,MASTER,450,두려워하지마라
1541,81,327,NULL,217,4832,MASTER,419,Baddragon
1542,219,312,NULL,217,23,MASTER,319,Burter
1543,120,104,NULL,217,4815,MASTER,146,어림없찌1
1544,117,662,NULL,216,29,MASTER,730,KCHEN12
1545,113,652,NULL,216,4779,MASTER,698,sfhn
1546,107,431,NULL,216,6,MASTER,529,BradleyWelington
1547,483,449,NULL,216,4837,MASTER,469,내일은괜찮을거야
1548,261,163,NULL,216,4562,MASTER,146,저녁인사는곰방와
1549,562,1058,NULL,215,4707,MASTER,1071,Muller25
1550,154,911,NULL,215,3175,MASTER,980,영리한소년1
1551,440,613,NULL,215,7,MASTER,636,18짤귀요미동희
1552,440,613,NULL,215,7,MASTER,636,18짤귀요미동희
1553,108,354,NULL,215,4839,MASTER,438,레전드게스트맹구
1554,187,254,NULL,215,4705,MASTER,282,GenGLyn
1555,61,201,NULL,215,28,MASTER,277,불도저원딜러
1556,159,207,NULL,215,603,MASTER,246,내나이40프로될까
1557,61,117,NULL,215,4834,MASTER,199,자광림
1558,48,87,NULL,215,7,MASTER,151,anshenz
1559,456,852,NULL,214,847,MASTER,895,팔월의후지산
1560,112,435,NULL,214,4839,MASTER,518,CoinToss
1561,90,329,NULL,214,4763,MASTER,410,DGAJG
1562,98,378,NULL,214,4786,MASTER,399,킬리언머피
1563,156,233,NULL,214,1296,MASTER,254,DamGi
1564,148,117,NULL,214,3861,MASTER,153,뿔래애오
1565,109,104,NULL,214,4780,MASTER,148,울정글엄마있나요
1566,139,601,NULL,213,7,MASTER,687,처음처음다시시작
1567,295,668,NULL,213,588,MASTER,674,팔정유
1568,250,491,NULL,213,4416,MASTER,531,막할게요
1569,184,362,NULL,213,4845,MASTER,366,김데데브라위너
1570,262,333,NULL,213,4832,MASTER,363,GoAway
1571,110,301,NULL,213,8,MASTER,326,그킹
1572,145,250,NULL,213,4561,MASTER,279,어제보단잘하자
1573,64,158,NULL,213,1437,MASTER,187,노빅
1574,188,92,NULL,213,4568,MASTER,127,도포포
1575,193,89,NULL,213,3812,MASTER,118,0oOo0oO0oO
1576,136,701,NULL,212,23,MASTER,773,낙인사안하는사람
1577,175,1164,NULL,211,4832,MASTER,1237,Soulofpetition
1578,340,1175,NULL,211,4270,MASTER,1191,곰문문곰
1579,526,1046,NULL,211,22,MASTER,1072,kiwnl
1580,191,607,NULL,211,4559,MASTER,613,인간이아닌사람임
1581,101,524,NULL,211,1450,MASTER,590,KaQYIn
1582,124,567,NULL,211,22,MASTER,583,HUYATVBakBo
1583,117,473,NULL,211,4515,MASTER,551,Hwaseol
1584,129,434,NULL,211,4418,MASTER,522,TBPtory
1585,59,149,NULL,211,4779,MASTER,239,RapGod1
1586,61,143,NULL,211,16,MASTER,214,20010312
1587,113,97,NULL,211,3860,MASTER,147,너에게딱밤이닿길
1588,500,899,NULL,210,3612,MASTER,921,폼팡
1589,115,564,NULL,210,4490,MASTER,644,비와눈
1590,222,328,NULL,210,4405,MASTER,354,리리컬매지컬
1591,77,270,NULL,210,4764,MASTER,347,카밀의왕
1592,248,248,NULL,210,4068,MASTER,285,노틸러스서폿
1593,116,652,NULL,209,19,MASTER,748,슬픈사람아
1594,133,646,NULL,209,4832,MASTER,710,FaPoibos
1595,220,664,NULL,209,4706,MASTER,678,돌쇠10주년
1596,322,625,NULL,209,4550,MASTER,671,독서좋아여자싫어
1597,98,437,NULL,209,4661,MASTER,481,ekidon4
1598,112,351,NULL,209,4793,MASTER,365,kusurii
1599,128,161,NULL,209,4763,MASTER,194,청초한새벽이슬
1600,163,72,NULL,209,4568,MASTER,156,FA경환이커
1601,295,935,NULL,208,4832,MASTER,966,바바바드맛
1602,47,34,NULL,208,4780,MASTER,81,쫄지않고고대주화
1603,321,1885,NULL,207,4794,MASTER,1911,tangwutong
1604,292,1677,NULL,207,4630,MASTER,1728,GenGRoad
1605,342,886,NULL,207,4555,MASTER,938,내꿈은보리
1606,121,491,NULL,207,4832,MASTER,584,아카시아꽃이활짝
1607,137,388,NULL,207,4492,MASTER,442,후회할일하지않기
1608,131,250,NULL,206,779,MASTER,282,한를
1609,438,840,NULL,205,4499,MASTER,835,전민혁
1610,344,681,NULL,205,4677,MASTER,673,쉔글벙글
1611,101,481,NULL,205,4637,MASTER,542,나른하게
1612,86,288,NULL,205,3378,MASTER,330,duIcisamor
1613,273,273,NULL,205,4764,MASTER,305,xiaoyichuj1
1614,262,673,NULL,204,4673,MASTER,667,나화나다
1615,98,457,NULL,204,6,MASTER,568,liilililliliilii
1616,116,451,NULL,204,7,MASTER,487,코튼코튼
1617,313,399,NULL,204,21,MASTER,433,지느머리엉겅퀴
1618,81,340,NULL,204,4568,MASTER,412,Seeseeseeyouzhan
1619,64,135,NULL,204,4568,MASTER,226,안양불꽃방패
1620,194,181,NULL,204,1211,MASTER,217,Abraxas7
1621,50,76,NULL,204,4661,MASTER,160,단청딴청댕청
1622,107,576,NULL,203,4783,MASTER,663,ebaeba
1623,153,564,NULL,203,4832,MASTER,626,빵삥마누
1624,317,509,NULL,203,1114,MASTER,538,성균관대류동연
1625,1,354,NULL,203,29,MASTER,452,김상남자
1626,64,145,NULL,203,4653,MASTER,227,Mew151
1627,495,183,NULL,203,3787,MASTER,207,sun9198
1628,558,1407,NULL,202,772,MASTER,1416,뒤로가는법을모름
1629,385,364,NULL,202,4027,MASTER,368,SeongHw4n
1630,75,192,NULL,201,4759,MASTER,259,환생좌
1631,159,139,NULL,201,6,MASTER,217,T1Lapa
1632,65,122,NULL,201,4757,MASTER,197,리턴투김동규
1633,39,29,NULL,201,3838,MASTER,69,dansathesh2
1634,123,585,NULL,200,1453,MASTER,630,kaidtopkekeke
1635,106,554,NULL,200,23,MASTER,597,shape0fyou
1636,200,423,NULL,200,3797,MASTER,489,wanqiuy
1637,43,29,NULL,200,4832,MASTER,74,후디옴팡
1638,119,524,NULL,199,4568,MASTER,626,알비노고블린
1639,550,570,NULL,199,4561,MASTER,595,핏빛계약
1640,83,330,NULL,199,934,MASTER,406,썰렘
1641,66,63,NULL,199,4815,MASTER,117,HaIIoween
1642,130,744,NULL,198,4691,MASTER,814,바텀새끼노스펠
1643,437,718,NULL,198,4832,MASTER,731,김따코123
1644,114,371,NULL,198,13,MASTER,414,niupijiu
1645,186,333,NULL,198,4815,MASTER,403,캡틴승연
1646,160,300,NULL,198,4761,MASTER,334,협곡의개
1647,189,126,NULL,198,749,MASTER,168,급할수록도라에몽
1648,258,860,NULL,197,4498,MASTER,900,Blueberryskies
1649,393,597,NULL,197,3160,MASTER,627,GoRex
1650,128,213,NULL,197,4658,MASTER,208,세드캣
1651,179,1149,NULL,196,3543,MASTER,1215,keair
1652,166,1062,NULL,196,23,MASTER,1102,yangguangzhishe
1653,82,282,NULL,196,4795,MASTER,375,nehsufxiangxiang
1654,77,172,NULL,196,4764,MASTER,208,Whymes0diao
1655,262,1245,NULL,195,4749,MASTER,1233,zuihouyiye
1656,403,965,NULL,195,7,MASTER,969,Alwaysbehappyy
1657,304,904,NULL,195,4832,MASTER,925,nsmarin
1658,109,552,NULL,195,4832,MASTER,592,HunterMaMan
1659,64,193,NULL,195,7,MASTER,264,maihaopianzisima
1660,192,201,NULL,195,4242,MASTER,233,연고수
1661,137,73,NULL,194,1114,MASTER,131,무이클짹슨
1662,462,950,NULL,193,3901,MASTER,941,HUYATVCaelum
1663,105,484,NULL,193,1114,MASTER,560,zhaoren
1664,244,415,NULL,193,8,MASTER,443,SekwoIOwO
1665,489,1057,NULL,192,4781,MASTER,1038,kedaya2hao
1666,528,950,NULL,192,3372,MASTER,980,crowncrowncrown2
1667,486,916,NULL,192,3620,MASTER,930,멘탈좋은트라이
1668,128,326,NULL,192,2076,MASTER,378,굿뜨굿뜨
1669,140,331,NULL,192,4794,MASTER,358,dres1
1670,73,236,NULL,192,4652,MASTER,308,haveaheadmind
1671,58,121,NULL,192,4794,MASTER,233,리헨즈
1672,164,141,NULL,192,10,MASTER,177,드기님
1673,562,982,NULL,191,983,MASTER,953,Eyes
1674,544,655,NULL,191,1384,MASTER,670,GoongTube
1675,194,256,NULL,191,4832,MASTER,288,2080그날
1676,53,129,NULL,191,23,MASTER,203,98kgame760
1677,103,134,NULL,191,4379,MASTER,186,불빛계약
1678,144,862,NULL,190,4575,MASTER,880,samuine
1679,201,697,NULL,189,4759,MASTER,723,TheBE4st
1680,174,603,NULL,189,3371,MASTER,629,게방망이
1681,116,325,NULL,189,4803,MASTER,395,RememberMePlz
1682,235,312,NULL,189,4568,MASTER,327,1234564321
1683,68,178,NULL,189,29,MASTER,262,안녕10년
1684,97,467,NULL,188,4698,MASTER,526,FREESSBMELEE
1685,121,453,NULL,188,4806,MASTER,489,송제우
1686,246,484,NULL,188,4832,MASTER,458,다훈갓
1687,62,138,NULL,188,4025,MASTER,226,강아지좋아
1688,44,39,NULL,188,1595,MASTER,109,독기품기
1689,233,1535,NULL,187,7,MASTER,1633,RenoJacksonn
1690,294,312,NULL,187,3014,MASTER,337,Asura
1691,272,322,NULL,187,904,MASTER,331,준형이의모험
1692,542,1258,NULL,186,4835,MASTER,1244,HUYATVMilimas
1693,114,588,NULL,186,20,MASTER,678,ziyangAnnie
1694,249,641,NULL,186,4764,MASTER,644,챌즈
1695,64,191,NULL,186,4568,MASTER,281,MIDWIN
1696,271,1064,NULL,185,7,MASTER,1070,상록중
1697,256,879,NULL,185,1451,MASTER,898,coolfeat44
1698,336,755,NULL,185,3231,MASTER,773,오복아오복아
1699,189,412,NULL,185,1413,MASTER,434,원딜프로지망생
1700,69,196,NULL,185,4633,MASTER,267,긔여운정글아이번
1701,224,205,NULL,185,4665,MASTER,234,오빠의바나나
1702,222,130,NULL,185,4535,MASTER,198,헤르미온느
1703,57,104,NULL,185,949,MASTER,163,권희원
1704,199,598,NULL,184,3163,MASTER,654,방랑자들
1705,65,212,NULL,184,1151,MASTER,288,loveSarah
1706,178,59,NULL,184,3231,MASTER,92,쁘띠챌
1707,156,632,NULL,183,4576,MASTER,718,HUYATVFloat
1708,171,246,NULL,183,4379,MASTER,270,28살의저력
1709,72,112,NULL,183,23,MASTER,150,27프로지망생
1710,443,893,NULL,182,4090,MASTER,909,전설이될남자
1711,190,667,NULL,182,3890,MASTER,719,붉은깃털
1712,199,627,NULL,182,3902,MASTER,672,huaxinchaoren
1713,265,544,NULL,182,3840,MASTER,575,베팝2
1714,187,258,NULL,182,9,MASTER,292,내가잘했네
1715,261,241,NULL,182,3379,MASTER,268,투배럭아카데미
1716,196,247,NULL,182,3811,MASTER,239,level
1717,98,73,NULL,182,4353,MASTER,93,사람이름이오대식
1718,487,1046,NULL,181,7,MASTER,1067,금딸중건들지마라
1719,426,471,NULL,181,4418,MASTER,494,송하랑
1720,159,467,NULL,181,4363,MASTER,476,UHan
1721,76,281,NULL,181,4781,MASTER,370,Eerry
1722,61,179,NULL,181,4783,MASTER,251,펜니르변신
1723,71,188,NULL,181,4568,MASTER,250,앙단팥빵
1724,44,56,NULL,181,1643,MASTER,141,Fireagun
1725,275,299,NULL,180,4568,MASTER,281,MSMAMSM
1726,335,1190,NULL,179,1298,MASTER,1197,Allmuteteam1
1727,248,770,NULL,179,4834,MASTER,784,1236549863465456
1728,88,318,NULL,179,4568,MASTER,385,kangggg
1729,85,212,NULL,179,4025,MASTER,278,freeion
1730,159,229,NULL,179,4815,MASTER,252,clides
1731,309,930,NULL,178,3778,MASTER,938,TnToT
1732,71,276,NULL,178,4633,MASTER,332,xjm
1733,68,204,NULL,178,4630,MASTER,285,Fistol
1734,257,288,NULL,178,4783,MASTER,284,유튜브승우아빠
1735,73,169,NULL,178,7,MASTER,270,기복이심한사람
1736,388,613,NULL,177,4806,MASTER,625,똘러코스터
1737,97,319,NULL,177,4847,MASTER,367,Emiliatan
1738,254,150,NULL,177,1666,MASTER,177,불의화신제라스
1739,153,134,NULL,177,3377,MASTER,166,CHERRY
1740,294,752,NULL,176,4658,MASTER,777,근두
1741,90,416,NULL,176,3456,MASTER,438,sunandzhuo
1742,77,301,NULL,176,19,MASTER,387,첸지하오
1743,320,281,NULL,176,4833,MASTER,323,05shen
1744,86,121,NULL,176,4568,MASTER,243,짜괴
1745,103,204,NULL,176,3590,MASTER,239,조심히다뤄요
1746,55,172,NULL,176,3788,MASTER,193,dimnepo
1747,232,1151,NULL,175,4832,MASTER,1185,라테리
1748,146,819,NULL,175,4779,MASTER,898,L1nasdzz
1749,116,304,NULL,175,4759,MASTER,330,뚜찌빠찌뚜빠찌
1750,101,296,NULL,175,4655,MASTER,325,Humble1ove
1751,56,145,NULL,175,4758,MASTER,168,나이주현
1752,240,1409,NULL,174,23,MASTER,1493,YYBovo
1753,133,702,NULL,174,4785,MASTER,793,korolfans
1754,128,637,NULL,174,4630,MASTER,701,정현심
1755,103,502,NULL,174,4821,MASTER,603,나너무약해1
1756,214,380,NULL,174,22,MASTER,426,트완이
1757,425,548,NULL,173,3155,MASTER,567,뷔페본전뽑기힘들
1758,227,290,NULL,173,3160,MASTER,315,루카이
1759,119,250,NULL,173,3587,MASTER,289,더높은곳으로비상
1760,84,307,NULL,172,29,MASTER,365,항상잘해야해
1761,257,181,NULL,172,3792,MASTER,199,잔나님
1762,181,837,NULL,171,3151,MASTER,870,cindy사랑해
1763,165,687,NULL,171,4425,MASTER,730,AFTV구지곽
1764,131,340,NULL,171,4815,MASTER,371,KDA1점대인사람
1765,410,344,NULL,171,1625,MASTER,337,TheMarchen
1766,57,142,NULL,171,4779,MASTER,233,FengFengFeng03
1767,47,73,NULL,171,3006,MASTER,141,Minit제자
1768,115,547,NULL,170,1298,MASTER,622,BDjjjellyfish
1769,303,273,NULL,170,4631,MASTER,305,앱쏠로또
1770,261,267,NULL,170,4801,MASTER,277,istillremember
1771,537,437,NULL,169,870,MASTER,517,지면죽는다마인드
1772,204,471,NULL,169,4022,MASTER,484,새루에요
1773,79,346,NULL,169,4627,MASTER,362,H2OMan
1774,231,129,NULL,169,536,MASTER,153,넥넷피한
1775,159,937,NULL,168,4568,MASTER,1018,XUN0817
1776,277,741,NULL,168,6,MASTER,748,잠만보미
1777,435,568,NULL,168,4017,MASTER,587,애니비아한다
1778,254,478,NULL,168,3154,MASTER,480,WOWWBS
1779,198,354,NULL,168,4778,MASTER,372,Garrden
1780,51,104,NULL,168,3889,MASTER,169,펑엎펑펑
1781,409,536,NULL,167,11,MASTER,539,nakedBlBl
1782,190,291,NULL,167,4491,MASTER,362,몰러여백의미
1783,68,197,NULL,167,4782,MASTER,290,T1xiaofu
1784,368,959,NULL,166,20,MASTER,908,1l1l1l1l1l1l
1785,462,667,NULL,166,3458,MASTER,695,친절하지않는정글
1786,148,262,NULL,166,4777,MASTER,285,도구를활용하는법
1787,138,832,NULL,165,4832,MASTER,898,전념하다
1788,455,907,NULL,164,898,MASTER,899,T1Roach
1789,138,808,NULL,164,4568,MASTER,873,patrickk
1790,354,521,NULL,164,983,MASTER,544,원딜요미
1791,93,417,NULL,164,3376,MASTER,503,Beproundofme
1792,111,414,NULL,164,4568,MASTER,488,허사피피
1793,173,429,NULL,164,4079,MASTER,462,스웨인Swag
1794,160,861,NULL,163,4547,MASTER,890,xzdwec
1795,111,516,NULL,163,4082,MASTER,603,AFTrainee
1796,166,393,NULL,163,4022,MASTER,534,sadsadawdwa
1797,208,288,NULL,163,3152,MASTER,308,힐만주고버스탐
1798,63,167,NULL,163,18,MASTER,257,zet95
1799,189,83,NULL,163,539,MASTER,106,브농2
1800,261,431,NULL,162,1639,MASTER,458,카스가장임
1801,239,373,NULL,162,1426,MASTER,391,Firework37
1802,72,148,NULL,162,4756,MASTER,246,asdfavzxcvafd
1803,224,130,NULL,162,4831,MASTER,155,요롱스
1804,262,958,NULL,161,4815,MASTER,999,DanceorWar
1805,394,622,NULL,161,4832,MASTER,654,굿팀
1806,103,496,NULL,161,21,MASTER,569,아이번맨2
1807,109,149,NULL,161,7,MASTER,183,진정한군필종행교
1808,421,639,NULL,160,4833,MASTER,668,백수갱봉이
1809,255,598,NULL,160,4550,MASTER,648,livingHeart
1810,117,554,NULL,160,4764,MASTER,633,FoxBLord
1811,322,180,NULL,160,4474,MASTER,241,illiiliiliilli
1812,170,1148,NULL,159,3798,MASTER,1224,willt
1813,135,568,NULL,159,3901,MASTER,596,woshixiaozhu
1814,269,501,NULL,159,4027,MASTER,523,짜룽
1815,139,704,NULL,158,4691,MASTER,782,100Lv너구리
1816,86,338,NULL,158,4832,MASTER,422,ChallengerKat
1817,89,363,NULL,158,4571,MASTER,415,YserAoA
1818,81,327,NULL,158,4764,MASTER,409,혁좌
1819,237,329,NULL,158,4815,MASTER,346,탑은팀원이밉다
1820,203,226,NULL,158,1457,MASTER,246,KlngMaker
1821,242,199,NULL,158,3536,MASTER,241,백정라인
1822,149,812,NULL,157,1635,MASTER,902,fuzhao
1823,417,641,NULL,157,3178,MASTER,682,감정적인게이머
1824,100,241,NULL,157,18,MASTER,264,드레이븐원챔3
1825,90,367,NULL,156,4832,MASTER,453,HUYATVXxtty
1826,121,340,NULL,156,4626,MASTER,409,수틀리면레고삼킴
1827,154,177,NULL,156,4815,MASTER,206,Known
1828,139,162,NULL,156,4661,MASTER,178,3월의요정
1829,119,41,NULL,156,3838,MASTER,121,아즈카
1830,117,412,NULL,155,4712,MASTER,490,wuwuwubieshawo
1831,102,219,NULL,155,4568,MASTER,311,나르어머니
1832,112,225,NULL,155,4761,MASTER,247,나진짜너무피곤해
1833,168,1126,NULL,154,4082,MASTER,1193,zaodianshuijiao
1834,105,498,NULL,154,1636,MASTER,575,77GameKloooo
1835,354,504,NULL,154,3863,MASTER,564,무리스타
1836,87,330,NULL,154,4803,MASTER,412,사회적고립두기
1837,89,288,NULL,154,4659,MASTER,323,DoYourBestXn
1838,69,210,NULL,154,7,MASTER,308,AwomanIlove
1839,52,100,NULL,154,22,MASTER,169,tuoyilou
1840,265,1656,NULL,153,4784,MASTER,1639,yitianyitian
1841,266,973,NULL,153,4832,MASTER,987,화나도행복하게
1842,166,613,NULL,153,4451,MASTER,670,Twitch유찬이
1843,132,513,NULL,153,4653,MASTER,567,Noonecansaveme
1844,371,146,NULL,153,4835,MASTER,171,안약넣을나이
1845,95,448,NULL,152,3384,MASTER,520,오이가지파프리카
1846,82,280,NULL,152,3231,MASTER,353,SADKING
1847,177,271,NULL,152,4568,MASTER,301,빡성규
1848,236,1206,NULL,151,4845,MASTER,1204,시인장의살인
1849,376,692,NULL,151,22,MASTER,705,Budfa
1850,83,349,NULL,151,4832,MASTER,436,자루쥐다기회
1851,66,232,NULL,151,3366,MASTER,313,daskbhjd
1852,490,1926,NULL,150,588,MASTER,1976,역겨운소년
1853,266,845,NULL,150,4535,MASTER,822,xueren
1854,83,290,NULL,150,4787,MASTER,368,군빵맨12
1855,74,240,NULL,150,4657,MASTER,307,솔다
1856,141,189,NULL,150,3791,MASTER,225,냐옹권법
1857,265,125,NULL,150,20,MASTER,146,KT로하스
1858,1,773,NULL,149,29,MASTER,815,lzqlzqlzqlzqlzq
1859,294,475,NULL,149,4568,MASTER,531,Channyyy
1860,102,446,NULL,149,4806,MASTER,519,makezero
1861,92,257,NULL,149,7,MASTER,335,Crownaty
1862,71,206,NULL,149,4758,MASTER,311,inexistente
1863,318,234,NULL,149,4653,MASTER,271,브어엄스어
1864,388,215,NULL,149,4018,MASTER,254,SweeneyTodd
1865,47,67,NULL,149,19,MASTER,144,GudaoXhovv
1866,52,80,NULL,149,4302,MASTER,141,Douhuihaoqilai
1867,264,700,NULL,148,3160,MASTER,748,19살이범석
1868,422,416,NULL,148,10,MASTER,423,Gomgomhee
1869,538,314,NULL,148,1437,MASTER,325,쿠리
1870,172,998,NULL,147,6,MASTER,1026,yyysyy
1871,332,922,NULL,147,4834,MASTER,920,NoExcuse0
1872,329,412,NULL,147,4363,MASTER,432,명구리버드
1873,205,346,NULL,147,4835,MASTER,365,1000yoihk
1874,142,318,NULL,147,4099,MASTER,357,cibudayi
1875,214,251,NULL,147,4832,MASTER,333,쇼메쇼메
1876,132,246,NULL,147,7,MASTER,264,작은벌세리마
1877,96,203,NULL,147,4568,MASTER,245,정글차이노인정
1878,209,89,NULL,147,4834,MASTER,117,조C
1879,125,158,NULL,146,543,MASTER,194,나똥개아니다
1880,348,2150,NULL,145,23,MASTER,2137,gasagiao
1881,232,796,NULL,145,20,MASTER,819,학수고대하다
1882,150,567,NULL,145,4832,MASTER,587,yasuobuyao
1883,192,182,NULL,145,4815,MASTER,236,허므사피엔스
1884,261,165,NULL,145,4548,MASTER,190,챔무요정
1885,294,294,NULL,144,4418,MASTER,309,CooI
1886,111,515,NULL,143,977,MASTER,611,Nipsey
1887,81,346,NULL,143,4834,MASTER,416,llllllllIIIlI
1888,167,754,NULL,142,4795,MASTER,772,haohaozhangda
1889,110,428,NULL,142,3583,MASTER,533,다나크리스틴
1890,58,160,NULL,142,4777,MASTER,253,왕손충
1891,161,506,NULL,141,4661,MASTER,585,tuinoobtuixinlo1
1892,298,425,NULL,141,3353,MASTER,448,강유자
1893,289,345,NULL,141,4631,MASTER,362,별망뽀
1894,89,250,NULL,141,4304,MASTER,325,UDT강경빈
1895,141,267,NULL,141,4568,MASTER,316,그명
1896,220,156,NULL,141,4379,MASTER,211,딱구구24
1897,124,623,NULL,140,4832,MASTER,710,미두갈게요
1898,185,569,NULL,140,4025,MASTER,579,huyaxunran
1899,177,470,NULL,140,4832,MASTER,512,JIIRISAN
1900,90,379,NULL,140,4568,MASTER,407,zhendeleile
1901,73,246,NULL,140,4402,MASTER,331,20oldall
1902,178,199,NULL,140,4427,MASTER,216,물다이아
1903,309,790,NULL,139,4490,MASTER,815,Imapig
1904,247,356,NULL,139,4831,MASTER,391,Lier
1905,100,228,NULL,139,7,MASTER,283,AlphaGotest05
1906,214,682,NULL,138,6,MASTER,735,ApIGon
1907,141,609,NULL,138,23,MASTER,680,파이크명인
1908,162,710,NULL,137,4368,MASTER,718,roudanchongj1
1909,100,295,NULL,137,4652,MASTER,381,오말년
1910,337,350,NULL,137,1298,MASTER,359,도벽들고오지마
1911,63,71,NULL,137,20,MASTER,151,죽기싫은드븐
1912,71,57,NULL,137,1392,MASTER,79,Praycontinue
1913,253,1162,NULL,136,4463,MASTER,1176,Jianguoqiang
1914,213,328,NULL,136,4665,MASTER,343,PREE
1915,240,630,NULL,135,4568,MASTER,680,팔공산야생곰
1916,315,643,NULL,135,3804,MASTER,647,퇴물쓰레기서포터
1917,142,371,NULL,135,3008,MASTER,443,Relay
1918,189,320,NULL,135,4498,MASTER,379,인싸이온
1919,273,334,NULL,135,4832,MASTER,363,Shanxin
1920,254,1783,NULL,134,4653,MASTER,1851,Danrengui
1921,190,1009,NULL,134,4558,MASTER,1080,HUYATVPygmalion
1922,188,654,NULL,134,4795,MASTER,672,ADp1ayerfans
1923,471,605,NULL,134,3584,MASTER,625,블루리쉬잘해요
1924,147,562,NULL,134,4832,MASTER,603,콜라는무조건펩시
1925,376,539,NULL,134,983,MASTER,558,다시는케넨안해
